Provider Id,Provider Name,Provider City,Provider State,Provider Zip Code,DRG Definition,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
330273,Putnam Hospital Center,Carmel,NY,10512,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,20,27236.55,5934.1,4857.3
330273,Putnam Hospital Center,Carmel,NY,10512,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,30,30281.433333,12417.966667,11739.5
330273,Putnam Hospital Center,Carmel,NY,10512,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,16,83170.5625,38776.25,36742.75
330273,Putnam Hospital Center,Carmel,NY,10512,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,151,40333.152318,15215.768212,13990.231788
330273,Putnam Hospital Center,Carmel,NY,10512,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28,26121.785714,8011.9642857,6779.3928571
330276,Nathan Littauer Hospital,Gloversville,NY,12078,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,37,37418.567568,16387.783784,15168.216216
330276,Nathan Littauer Hospital,Gloversville,NY,12078,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,26,24635.461538,9567.5384615,7734.9230769
330276,Nathan Littauer Hospital,Gloversville,NY,12078,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,14,30780.357143,9998.7142857,8776.0714286
330276,Nathan Littauer Hospital,Gloversville,NY,12078,291 - HEART FAILURE AND SHOCK WITH MCC,23,26727.347826,9927.0869565,7895.7391304
330276,Nathan Littauer Hospital,Gloversville,NY,12078,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",14,25536.785714,5847.5,4624.9285714
330276,Nathan Littauer Hospital,Gloversville,NY,12078,682 - RENAL FAILURE WITH MCC,14,32000.428571,11940.928571,10718.357143
330276,Nathan Littauer Hospital,Gloversville,NY,12078,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,13,26935.307692,8863.0769231,8025.2307692
330276,Nathan Littauer Hospital,Gloversville,NY,12078,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,11,17801.818182,6065.6363636,4792.5454545
330276,Nathan Littauer Hospital,Gloversville,NY,12078,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,98,33672.846939,14928.77551,13463.234694
330276,Nathan Littauer Hospital,Gloversville,NY,12078,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,23,28870.347826,7663.0,6512.9130435
330277,Corning Hospital,Corning,NY,14830,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,19,33554.947368,6721.6842105,4721.5263158
330277,Corning Hospital,Corning,NY,14830,66 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,11,28320.181818,4517.4545455,3102.9090909
330277,Corning Hospital,Corning,NY,14830,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,79,53124.556962,14852.734177,13218.974684
330277,Corning Hospital,Corning,NY,14830,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,23,30516.434783,7378.3478261,6295.9130435
330277,Corning Hospital,Corning,NY,14830,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,42,30815.404762,8270.2380952,6776.8095238
330277,Corning Hospital,Corning,NY,14830,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,18,21197.333333,6000.4444444,3804.1111111
330277,Corning Hospital,Corning,NY,14830,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",14,34728.285714,9901.7857143,9022.9285714
330277,Corning Hospital,Corning,NY,14830,291 - HEART FAILURE AND SHOCK WITH MCC,73,26162.356164,8054.3424658,6693.7123288
330277,Corning Hospital,Corning,NY,14830,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,15,39255.733333,7494.8666667,6250.0666667
330277,Corning Hospital,Corning,NY,14830,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,12,25783.5,4755.25,3199.25
330277,Corning Hospital,Corning,NY,14830,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,13,36445.384615,7474.7692308,4056.8461538
330277,Corning Hospital,Corning,NY,14830,389 - GASTROINTESTINAL OBSTRUCTION WITH CC,14,20257.714286,5399.0,3476.0
330277,Corning Hospital,Corning,NY,14830,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",11,25072.272727,5433.3636364,3129.0909091
330277,Corning Hospital,Corning,NY,14830,470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,16,48233.1875,12569.75,8796.6875
330277,Corning Hospital,Corning,NY,14830,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,18,47453.111111,12514.388889,10958.388889
330277,Corning Hospital,Corning,NY,14830,603 - CELLULITIS WITHOUT MCC,12,23669.416667,5461.0833333,4294.0833333
330277,Corning Hospital,Corning,NY,14830,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",12,20532.333333,4692.5,3266.1666667
330277,Corning Hospital,Corning,NY,14830,682 - RENAL FAILURE WITH MCC,14,34082.285714,9576.5,7337.5714286
330277,Corning Hospital,Corning,NY,14830,683 - RENAL FAILURE WITH CC,13,32762.538462,7702.5384615,3859.6923077
330277,Corning Hospital,Corning,NY,14830,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,19,24526.789474,5058.8421053,3912.3157895
330277,Corning Hospital,Corning,NY,14830,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,18,34739.388889,10082.166667,8958.3888889
330277,Corning Hospital,Corning,NY,14830,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,112,45258.0,12155.517857,10158.714286
330277,Corning Hospital,Corning,NY,14830,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28,28765.607143,6392.6071429,4947.75
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,25 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,15,99530.533333,36801.666667,35234.733333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,11,44268.181818,14830.727273,9630.9090909
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,24,39002.708333,15527.083333,14019.666667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,46,22843.565217,7747.1956522,5996.7173913
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,100 - SEIZURES WITH MCC,21,55933.571429,21520.952381,11139.571429
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,101 - SEIZURES WITHOUT MCC,22,19076.363636,6652.0,5203.0454545
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,175 - PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,15,36995.333333,13062.866667,9647.9333333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,176 - PULMONARY EMBOLISM WITHOUT MCC,14,12227.857143,6595.0,5196.4285714
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,142,37305.15493,17674.93662,15137.119718
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,36,25042.5,9641.0833333,8546.5555556
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,22,23505.090909,9105.2727273,7595.4090909
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,32,26901.0,9545.71875,6759.15625
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,13,19934.692308,7793.6153846,5097.2307692
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,60,27872.55,9857.9666667,7964.2666667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,39,17973.25641,6866.6666667,4587.7948718
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,23,55875.913043,20279.869565,17526.304348
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,234 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,16,81366.75,39084.0625,32376.5625
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,236 - CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,21,56579.047619,28132.666667,26863.428571
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,242 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,13,72640.0,26909.538462,22554.076923
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,243 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,12,53300.25,21032.583333,13138.916667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,244 - PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,15,41479.666667,16955.8,11389.066667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,246 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,20,81344.25,32577.6,22775.4
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,247 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,39,54326.487179,16348.769231,11429.076923
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,19,116225.63158,39632.842105,38279.894737
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,274 - PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,11,65163.909091,23682.727273,22207.636364
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",40,40011.675,15239.35,14101.025
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",37,19267.27027,7457.5675676,5422.1891892
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"286 - CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",32,39304.125,15607.15625,12687.8125
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"287 - CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",17,25409.294118,8886.3529412,6523.0
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,291 - HEART FAILURE AND SHOCK WITH MCC,161,23195.875776,9839.8509317,8166.0993789
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,36,30884.027778,10416.555556,7511.1944444
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,50,15928.36,6257.68,4228.62
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,310 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,33,11371.575758,5020.8181818,2722.3333333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,312 - SYNCOPE AND COLLAPSE,18,15591.111111,6823.2777778,4651.7777778
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,12,49165.166667,17265.833333,15997.333333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,329 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,13,59746.846154,39299.307692,29075.153846
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,330 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,19,47613.894737,19515.789474,16497.947368
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,377 - GASTROINTESTINAL HEMORRHAGE WITH MCC,18,32544.5,16252.777778,10799.222222
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,33,19810.424242,7709.5757576,5967.3030303
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,389 - GASTROINTESTINAL OBSTRUCTION WITH CC,20,21078.85,7341.1,4414.0
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"391 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",17,26221.941176,10255.0,7669.5882353
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",49,17096.081633,6000.0204082,4384.7959184
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,16,29441.0,12845.1875,11806.9375
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,23,37550.782609,11381.478261,7719.3043478
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,432 - CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,12,44636.416667,15639.916667,14757.25
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,13,16052.615385,7910.5384615,4165.4615385
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,454 - COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,15,69567.333333,43216.733333,28245.866667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,455 - COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,24,63455.875,32925.75,28635.291667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,460 - SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,23,57408.73913,30008.217391,19450.434783
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,480 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,15,58507.866667,24170.066667,22671.6
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,18,33423.055556,17373.222222,11992.888889
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,522 - HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,12,31092.0,15902.083333,14323.583333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,602 - CELLULITIS WITH MCC,13,27084.230769,10558.076923,9321.3076923
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,603 - CELLULITIS WITHOUT MCC,13,17482.461538,6914.0,4854.4615385
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,637 - DIABETES WITH MCC,22,28999.0,15736.681818,7883.5454545
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,638 - DIABETES WITH CC,28,17923.5,7285.4285714,5201.5714286
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",32,18194.0625,9080.84375,7992.875
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",38,14759.078947,5843.0789474,4156.4473684
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,682 - RENAL FAILURE WITH MCC,29,47048.275862,17498.241379,11237.62069
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,683 - RENAL FAILURE WITH CC,34,15929.058824,7016.8823529,4973.7058824
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,24,23410.625,8377.2916667,7001.0416667
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,34,13834.882353,5981.2058824,4293.7941176
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,33,31287.424242,12263.181818,10883.606061
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,812 - RED BLOOD CELL DISORDERS WITHOUT MCC,15,18507.666667,6705.0,5449.9333333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,24,82879.0,40154.458333,37946.583333
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,870 - SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,13,157027.30769,60740.692308,47652.076923
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,204,38206.455882,15715.411765,12988.338235
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28,15097.535714,7531.4642857,6044.3571429
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,884 - ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,14,14195.642857,9332.8571429,8125.0714286
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,917 - POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,13,38863.769231,17891.538462,9756.2307692
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,948 - SIGNS AND SYMPTOMS WITHOUT MCC,11,11627.090909,5555.0,4230.9090909
330279,Mercy Hospital Of Buffalo,Buffalo,NY,14220,951 - OTHER FACTORS INFLUENCING HEALTH STATUS,31,9884.0645161,5762.7419355,3285.1290323
330285,Strong Memorial Hospital,Rochester,NY,14642,1 - HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,13,942353.76923,413234.61538,291047.0
330285,Strong Memorial Hospital,Rochester,NY,14642,"3 - ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",27,495615.37037,249912.59259,173296.18519
330285,Strong Memorial Hospital,Rochester,NY,14642,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",16,500148.75,173800.375,128934.0
330285,Strong Memorial Hospital,Rochester,NY,14642,14 - ALLOGENEIC BONE MARROW TRANSPLANT,21,329732.42857,224440.7619,104432.09524
330285,Strong Memorial Hospital,Rochester,NY,14642,16 - AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,20,109309.25,100433.5,55168.35
330285,Strong Memorial Hospital,Rochester,NY,14642,23 - CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,22,118507.63636,59316.727273,49175.227273
330285,Strong Memorial Hospital,Rochester,NY,14642,25 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,44,117832.61364,56776.136364,33550.159091
330285,Strong Memorial Hospital,Rochester,NY,14642,26 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,18,69117.166667,30464.222222,26091.055556
330285,Strong Memorial Hospital,Rochester,NY,14642,27 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,13,79364.615385,24394.384615,19287.769231
330285,Strong Memorial Hospital,Rochester,NY,14642,54 - NERVOUS SYSTEM NEOPLASMS WITH MCC,17,55055.941176,22202.0,14910.411765
330285,Strong Memorial Hospital,Rochester,NY,14642,56 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,16,89714.6875,33809.6875,19290.3125
330285,Strong Memorial Hospital,Rochester,NY,14642,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,33,32580.636364,15731.939394,10599.848485
330285,Strong Memorial Hospital,Rochester,NY,14642,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,95,44509.115789,21574.757895,17504.894737
330285,Strong Memorial Hospital,Rochester,NY,14642,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,60,26889.05,11775.95,8969.65
330285,Strong Memorial Hospital,Rochester,NY,14642,66 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,13,23748.615385,9095.7692308,5676.3076923
330285,Strong Memorial Hospital,Rochester,NY,14642,69 - TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,16,18067.3125,9401.625,6660.4375
330285,Strong Memorial Hospital,Rochester,NY,14642,70 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,39,51034.128205,23457.923077,16580.102564
330285,Strong Memorial Hospital,Rochester,NY,14642,71 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,25,37108.32,16264.88,9728.84
330285,Strong Memorial Hospital,Rochester,NY,14642,74 - CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,12,19526.25,11239.916667,7963.4166667
330285,Strong Memorial Hospital,Rochester,NY,14642,85 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,11,39370.727273,27387.454545,19558.090909
330285,Strong Memorial Hospital,Rochester,NY,14642,86 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,13,22728.461538,13678.769231,10431.769231
330285,Strong Memorial Hospital,Rochester,NY,14642,91 - OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,16,43645.0625,22357.375,14764.875
330285,Strong Memorial Hospital,Rochester,NY,14642,92 - OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,20,29840.85,12018.05,8757.65
330285,Strong Memorial Hospital,Rochester,NY,14642,100 - SEIZURES WITH MCC,24,48544.541667,24834.208333,16442.916667
330285,Strong Memorial Hospital,Rochester,NY,14642,101 - SEIZURES WITHOUT MCC,35,27974.114286,10945.514286,7747.7428571
330285,Strong Memorial Hospital,Rochester,NY,14642,164 - MAJOR CHEST PROCEDURES WITH CC,21,54035.428571,27153.47619,18149.238095
330285,Strong Memorial Hospital,Rochester,NY,14642,175 - PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,21,36355.142857,16094.714286,13550.142857
330285,Strong Memorial Hospital,Rochester,NY,14642,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,96,41310.854167,23910.322917,18110.145833
330285,Strong Memorial Hospital,Rochester,NY,14642,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,34,24883.764706,15765.617647,11940.529412
330285,Strong Memorial Hospital,Rochester,NY,14642,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,34,32730.617647,16238.147059,10124.5
330285,Strong Memorial Hospital,Rochester,NY,14642,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,40,25463.55,12593.05,10119.575
330285,Strong Memorial Hospital,Rochester,NY,14642,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,38,40389.631579,18301.868421,11612.973684
330285,Strong Memorial Hospital,Rochester,NY,14642,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,23,18867.956522,9584.5652174,7130.3478261
330285,Strong Memorial Hospital,Rochester,NY,14642,199 - PNEUMOTHORAX WITH MCC,11,62713.181818,24547.727273,19044.090909
330285,Strong Memorial Hospital,Rochester,NY,14642,200 - PNEUMOTHORAX WITH CC,13,24850.615385,13275.615385,8851.7692308
330285,Strong Memorial Hospital,Rochester,NY,14642,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,15,69941.133333,27570.2,24511.933333
330285,Strong Memorial Hospital,Rochester,NY,14642,219 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,46,134937.56522,75482.152174,56438.391304
330285,Strong Memorial Hospital,Rochester,NY,14642,220 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,22,92825.181818,51393.545455,48820.454545
330285,Strong Memorial Hospital,Rochester,NY,14642,233 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,11,131640.45455,76829.545455,63923.090909
330285,Strong Memorial Hospital,Rochester,NY,14642,235 - CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,24,114194.875,55365.791667,45937.708333
330285,Strong Memorial Hospital,Rochester,NY,14642,242 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,14,65825.857143,36315.428571,31837.285714
330285,Strong Memorial Hospital,Rochester,NY,14642,243 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,21,54369.52381,25145.095238,21412.952381
330285,Strong Memorial Hospital,Rochester,NY,14642,246 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,45,83947.111111,31307.288889,26514.044444
330285,Strong Memorial Hospital,Rochester,NY,14642,247 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,32,53319.375,21359.375,15109.9375
330285,Strong Memorial Hospital,Rochester,NY,14642,252 - OTHER VASCULAR PROCEDURES WITH MCC,30,86962.5,36112.533333,30911.166667
330285,Strong Memorial Hospital,Rochester,NY,14642,253 - OTHER VASCULAR PROCEDURES WITH CC,16,63722.625,27657.5,18291.125
330285,Strong Memorial Hospital,Rochester,NY,14642,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,20,138655.1,66343.2,64035.7
330285,Strong Memorial Hospital,Rochester,NY,14642,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,42,96006.452381,52142.857143,50378.095238
330285,Strong Memorial Hospital,Rochester,NY,14642,270 - OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,22,114724.45455,55346.409091,42887.136364
